非道,ひどう,unjust / inhuman,
非戦闘員,ひせんとういん,non-combatant / civilian,
排水量,はいすいりょう,displacement (e.g. of a ship),
排外,はいがい,anti-foreign,
排煙,はいえん,smokestack smoke / flue gas / factory smog,
悲喜劇,ひきげき,tragicomedy,
悲歌,ひか,elegy / dirge / mournful melody,
悲劇的,ひげきてき,tragic,
噴煙,ふんえん,(eruption of) smoke,
配車,はいしゃ,allocation or dispatching of cars (despatching),
配り物,くばりもの,present / gift,
配船,はいせん,assignment of vessels,
飛び入り,とびいり,taking part on the spur of the moment / participating without registering beforehand / last-minute entrant,
飛び下り,とびおり,jumping off,
飛行艇,ひこうてい,flying boat,
補正予算,ほせいよさん,revised budget / supplementary budget,
補填,ほてん,"covering (a loss, deficit, etc.) / making up (for) / compensating (for)",
薄口,うすくち,light (flavor) / lightly seasoned,
薄切り,うすぎり,thin slice / slicing thin,
薄日,うすび,soft light,
薄焼き,うすやき,frying or baking something thin (e.g. thin omelette),
拍子抜け,ひょうしぬけ,anticlimax / let-down / disappointment,
父祖,ふそ,ancestors,
布目,ぬのめ,"texture / ""grain"" of a fabric or cloth / direction of the loom or weave in a roll of fabric",
扶桑,ふそう,Japan,
歩み寄り,あゆみより,compromise / concession,
独占的,どくせんてき,monopolistic / exclusive,
独立国,どくりつこく,independent state / independent nation,
独断専行,どくだんせんこう,acting arbitrarily on one's own authority / acting arbitrarily without consultation,
独裁的,どくさいてき,dictatorial,
独裁政治,どくさいせいじ,dictatorship / despotic government,
独語,どくご,monologue / soliloquy,
独壇場,どくだんじょう,field in which one acts unchallenged / unrivaled sphere of activity / one's monopoly,
駐在所,ちゅうざいしょ,police substation / residential police box,
株式市場,かぶしきしじょう,stock market,
株屋,かぶや,stockbroker,
闘病,とうびょう,fighting against an illness,
樹上,じゅじょう,up in a tree / in the trees,
樹林,じゅりん,forest / woodland / woods,
樹脂加工,じゅしかこう,resin treatment,
樹液,じゅえき,sap,
投げ入れ,なげいれ,nageire / free-style flower arrangement,
投票所,とうひょうしょ,polling place / polling station,
投票箱,とうひょうばこ,ballot box,
投融資,とうゆうし,investment and lending,
啄木,たくぼく,woodpecker,
雅文,がぶん,elegant (literary) style,
語り物,かたりもの,a narrative,
誤判,ごはん,misjudgement / misjudgment / erroneous judgement,
誤射,ごしゃ,accidental shooting,
逆手,さかて,reverse grip (e.g. of a sword),
お仕着せ,おしきせ,uniforms provided for workers (by the employer),
お負け,おまけ,something thrown in (with a purchase) / something extra / free gift,
お家芸,おいえげい,one's specialty / one's forte,
お株,おかぶ,one's forte / strong point / specialty,
ご破算,ごはさん,starting afresh / going back to square one / abandoning (e.g. a plan),
お祭り騒ぎ,おまつりさわぎ,festival merrymaking / revelry,
御飾り,おかざり,decorations / offerings / mere window dressing,
御霊,みたま,spirit of a deceased person,
抽象論,ちゅうしょうろん,an abstract argument,
油圧,ゆあつ,oil pressure,
油性,ゆせい,oil-based,
油彩,ゆさい,oil painting,
輸出超過,ゆしゅつちょうか,excess of exports,
中火,ちゅうび,medium flame (cooking) / medium heat / medium fire,
中華鍋,ちゅうかなべ,wok / Chinese frying pan,
中間色,ちゅうかんしょく,intermediate color / intermediate colour / neutral color or tint,
中継局,ちゅうけいきょく,relay station / translator station,
朝帰り,あさがえり,coming home in the morning (after staying out all night),
朝駆け,あさがけ,early-morning attack,
組み写真,くみしゃしん,composite or montage photograph,
昨冬,さくとう,last winter,
跡形,あとかた,trace / vestige / evidence,
席順,せきじゅん,seating order,
守護神,しゅごじん,guardian deity,
狩場,かりば,hunting ground / hunting preserve,
受益,じゅえき,benefitting by / benefiting by,
授権,じゅけん,authorization / authorisation,
冬場,ふゆば,wintertime / winter season,
手弁当,てべんとう,preparing one's own lunch / bringing one's own lunch / paying for one's own lunch,
手代,てだい,sales clerk,
手投げ弾,てなげだん,hand grenade / grenade,
手形割引,てがたわりびき,discounting of a bill,
手取り,てとり,good at manipulating (others) / crafty person,
手塩,てしお,table salt,
手織り,ており,handwoven / handspun / weaving by hand,
衆人,しゅうじん,the people / the public,
村立,そんりつ,"established by a village / village (school, library, etc.)",
村会,そんかい,village assembly,
村有,そんゆう,village-owned / village property,
村役場,むらやくば,village office / local administration office in a village,
存否,ぞんぴ,(whether) existent or non-existent / life or death,
存命,ぞんめい,being alive,
存廃,そんぱい,"maintenance or abolition (of a system, institution, etc.) / existence",
孫子,まごこ,children and grandchildren / posterity / descendants,
罪名,ざいめい,name of a crime / charge,
罪滅ぼし,つみほろぼし,atonement (for one's sins) / expiation / making amends,
損金,そんきん,financial loss,
都市国家,としこっか,city-state,
都市計画,としけいかく,city planning / urban planning / town planning,
都政,とせい,metropolitan government (of Tokyo),
都営,とえい,(under) metropolitan government management,
着岸,ちゃくがん,reaching the shore / docking a boat,
着流し,きながし,dressing in kimono without hakama (for a man) / dressing casually,
着脱,ちゃくだつ,attaching and detaching / putting on and removing,
着弾,ちゃくだん,impact (of a projectile) / landing (of a bullet) / striking,
書き手,かきて,writer / painter / drawer,
書林,しょりん,vast stock of books / bookstore / bookshop,
書記局,しょききょく,secretariat,
書記官,しょきかん,secretary,
書類送検,しょるいそうけん,sending documents to a prosecutor / filing charges,
土俵際,どひょうぎわ,verge / brink / critical moment,
土煙,つちけむり,cloud of dust,
土製,どせい,clay / earthen,
土質,どしつ,soil / soil quality,
社内報,しゃないほう,company newsletter,
社中,しゃちゅう,in a company / troupe,
社史,しゃし,history of a company,
社主,しゃしゅ,owner of a company / head of a company,
社会的,しゃかいてき,social / societal / societary,
社会政策,しゃかいせいさく,social policy,
社交性,しゃこうせい,sociability,
社交界,しゃこうかい,high society,
社風,しゃふう,corporate culture / company climate or spirit / the way a company does things,
社務,しゃむ,business affairs of a company,
社章,しゃしょう,company badge,
社業,しゃぎょう,company's business,
石山,いしやま,stony mountain,
石灰岩,せっかいがん,limestone,
石材,せきざい,(building) stone,
石造り,いしづくり,(made of) stone / stone-built,
石組み,いしぐみ,arrangement of stones in a garden,
石器,せっき,stone implement (e.g. stone age arrowheads) / stone tool,
図工,ずこう,drawing and manual arts (school subject) / arts and crafts,
図説,ずせつ,illustration / diagram,
図録,ずろく,illustrated book / picture book,
党人,とうじん,(dyed-in-the-wool) party member / party man / party woman,
党是,とうぜ,party platform / party principles,
党務,とうむ,party business,
貯金局,ちょきんきょく,(Japanese) Postal Savings Bureau,
専守防衛,せんしゅぼうえい,nonaggressive defense (policy) (defence),
専売特許,せんばいとっきょ,"one's specialty (party piece, etc.)",
専門医,せんもんい,(medical) specialist,
専門学校,せんもんがっこう,vocational school / technical school,
専従,せんじゅう,working exclusively for / working full-time (for),
団塊,だんかい,mass / lump / clod,
転移,てんい,"moving (location, with the times, etc.) / change / transition",
転々,てんてん,moving from place to place / being passed around repeatedly,
転貸,てんたい,sublease / sublet,
転び寝,ころびね,dozing,
転戦,てんせん,moving from one battlefield to another / fighting on successive fronts / fighting in various battles,
縁起物,えんぎもの,talisman / lucky charm,
端末機,たんまつき,terminal (unit),
端境期,はざかいき,between-crops season / off-crops season,
断片的,だんぺんてき,fragmentary,
断髪,だんぱつ,cutting of hair (to a short length) / haircutting,
断熱,だんねつ,insulation,
真砂,まさご,sand,
真夏日,まなつび,day on which the temperature rises above 30°C,
至上命令,しじょうめいれい,unconditional command / must-obey order,
珍事,ちんじ,strange incident / unusual occurrence / rare event,
診察室,しんさつしつ,examining room / consultation room,
身支度,みじたく,dress / outfit / getup,
身売り,みうり,selling oneself (into bondage; esp. of a prostitute),
身重,みおも,pregnant,
身動き,みうごき,movement (of one's body) / moving about / stirring,
実学,じつがく,practical learning / practical studies / practical science,
実物大,じつぶつだい,actual size,
実働,じつどう,actual work,
実際的,じっさいてき,practical / realistic / pragmatic,
勝手口,かってぐち,kitchen door / back door / service door,
勝ち気,かちき,determined spirit / unyielding spirit / will,
勝因,しょういん,cause of victory / reason for (one's) success,
勝ち負け,かちまけ,victory or defeat / victory and defeat,
勝負師,しょうぶし,gambler,
勝ち星,かちぼし,(mark indicating) a win,
勝率,しょうりつ,winning percentage,
騰勢,とうせい,upward trend,
昇華,しょうか,sublimation (i.e. transforming into a purer or nobler form),
乗務,じょうむ,doing transport-related work,
証文,しょうもん,bond / deed / contract,
蒸気機関,じょうききかん,steam engine,
取り払い,とりはらい,removing / clearing (away) / demolishing,
取り立て,とりたて,"collection (of a debt, rent, taxes, etc.) / dunning / exaction",
取次店,とりつぎてん,agency / distributor,
取り巻き,とりまき,followers / hangers-on,
取り計らい,とりはからい,arrangement,
取り越し苦労,とりこしぐろう,overanxiety / needless worry,
趣意書,しゅいしょ,prospectus,
宗教家,しゅうきょうか,religious leader / person of religion / religious figure,
総出,そうで,appearing all together,
総合大学,そうごうだいがく,(multi-faculty) university,
総当たり,そうあたり,round robin,
総花,そうばな,all-around / across-the-board,
総見,そうけん,observing a performance in a large group,
総指揮,そうしき,supreme command / direction over all,
総動員,そうどういん,general mobilization / full mobilization,
総崩れ,そうくずれ,rout / collapse,
足掛け,あしかけ,foothold / pedal,
速記録,そっきろく,stenographic record / shorthand notes,
速読,そくどく,speed reading,
族長,ぞくちょう,patriarch / head of a family,
数十,すうじゅう,dozens / scores of / decades,
数万,すうまん,tens of thousands,
数次,すうじ,several times,
縦軸,たてじく,vertical axis / vertical line,
走法,そうほう,running style,
奏楽,そうがく,musical performance,
送り手,おくりて,sender,
送り迎え,おくりむかえ,seeing someone off and later welcoming them back / taking someone to and fro,
送油管,そうゆかん,oil pipeline,
送信機,そうしんき,transmitter (device),
送風,そうふう,ventilation,
方法論,ほうほうろん,methodology,
防空壕,ぼうくうごう,air-raid shelter / bomb shelter,
防弾,ぼうだん,bulletproof / bombproof,
防衛庁,ぼうえいちょう,Japan Defense Agency (became Ministry of Defense in January 2007),
防護,ぼうご,protection,
放列,ほうれつ,"battery (of artillery, cameras, etc.) / barrage",
放送劇,ほうそうげき,radio drama,
訪欧,ほうおう,visit to Europe / visiting Europe,
訪問者,ほうもんしゃ,visitor,
病因,びょういん,the cause of a disease,
病虫害,びょうちゅうがい,(crop) damage from disease and harmful insects,
病変,びょうへん,lesion / pathological change,
病害,びょうがい,(crop) damage owing to disease or blight,
病理,びょうり,pathology,
病患,びょうかん,sickness / disease,
病態,びょうたい,state of a disease / condition of a patient,
並木道,なみきみち,avenue / boulevard / tree-lined street,
除湿,じょしつ,dehumidification,
捨て石,すていし,ornamental garden stone (placed to give a natural appearance) / garden rock,
野中,のなか,in the middle of a field,
野末,のずえ,corners of a field,
野辺,のべ,field,
野合,やごう,illicit union / collusion,
野道,のみち,path in a field,
預り証,あずかりしょう,claim check / baggage check / luggage check,
謝恩会,しゃおんかい,thank-you party,
駆け出し,かけだし,novice / beginner,
駆けつけ三杯,かけつけさんばい,three cups of sake which latecomers to a party are made to drink,
拘束時間,こうそくじかん,total hours spent working,
具申,ぐしん,offering a full report to a superior,
推理小説,すいりしょうせつ,mystery novel / detective novel / whodunit,
椎間板,ついかんばん,intervertebral disk,
純白,じゅんぱく,pure white / snow white,
春陽,しゅんよう,spring sunshine / springtime,
隊列,たいれつ,rank (of troops) / file / column,
対人,たいじん,personal / inter-personal,
対内,たいない,domestic / internal,
対流,たいりゅう,convection,
対校,たいこう,pertaining to school,
対照的,たいしょうてき,contrastive,
対論,たいろん,arguing face to face,
汗水,あせみず,profuse sweat,
建て売り,たてうり,constructing and selling a ready-built house,
建値,たてね,official market quotations / exchange rates,
建築士,けんちくし,authorized architect and builder / licensed architect / registered architect,
建築物,けんちくぶつ,building / structure,
寒椿,かんつばき,camellia-like plant native to China,
寒暖,かんだん,cold and heat / (degree of) temperature,
献身的,けんしんてき,devoted / self-sacrificing,
漢人,かんじん,Chinese person (esp. Han Chinese),
喫緊,きっきん,urgent / pressing / exigent,
間引き,まびき,thinning out / pruning / culling,
間接選挙,かんせつせんきょ,indirect election,
見当違い,けんとうちがい,wrong (guess or estimate) / misdirected / irrelevant,
見回り,みまわり,patrolling / one's rounds / inspection tour,
見たところ,みたところ,judging from appearances / to all appearances / from the looks of it,
見取り図,みとりず,rough sketch,
現下,げんか,the present time,
現出,げんしゅつ,appearance / emergence,
現代的,げんだいてき,modern / modernistic,
研究家,けんきゅうか,researcher / student (of),
肩たたき,かたたたき,pounding lightly on the shoulders (to relieve stiffness) / shoulder massage / massage stick for pounding the shoulders,
肩透かし,かたすかし,dodging / parrying (questions),
割増賃金,わりましちんぎん,extra pay,
遣り甲斐,やりがい,value in doing something / feeling that something is worth doing / rewarding feeling,
調律師,ちょうりつし,piano tuner,
調理師,ちょうりし,licensed chef / qualified cook,
築地,ついじ,mud wall with a roof / roofed mud wall,
忠魂,ちゅうこん,loyalty / the loyal dead,
居士,こじ,private-sector scholar,
居住者,きょじゅうしゃ,resident / inhabitant,
居城,きょじょう,castle of a feudal lord,
居留民,きょりゅうみん,resident / residents,
裾野,すその,foot of a mountain / plain at the foot of a mountain,
湖底,こてい,bottom of a lake,
湖岸,こがん,lakeshore / lakeside,
仮想敵国,かそうてきこく,hypothetical or imaginary enemy,
仮題,かだい,tentative title,
家父,かふ,one's father,
家政学,かせいがく,home economics / domestic science,
家族制度,かぞくせいど,family system / the family (as an institution),
処世,しょせい,making one's way through life / conduct of one's life,
車代,くるまだい,cost of a car,
車券,しゃけん,bike-race (betting) ticket,
車間距離,しゃかんきょり,distance between two cars,
下味,したあじ,seasoning of food,
価値判断,かちはんだん,value judgement / value judgment,
王政復古,おうせいふっこ,restoration of imperial rule,
拡大均衡,かくだいきんこう,an expanded or expanding equilibrium,
横倒し,よこだおし,falling over / toppling sideways,
鉱毒,こうどく,mine pollution,
泳者,えいしゃ,a swimmer,
新月,しんげつ,new moon / first day of the lunar month,
新生児,しんせいじ,newborn baby,
新田,しんでん,new rice field / newly developed rice field,
新地,しんち,new (residential) area (esp. built on reclaimed land during the Edo period) / newly-opened region,
新兵,しんぺい,new recruit / conscript,
新法,しんぽう,new law,
新派,しんぱ,"new school (of thought, etc.)",
新品,しんぴん,brand-new article / new item,
新政,しんせい,new government / new administration,
新酒,しんしゅ,new brew of sake,
新書,しんしょ,new book,
新造,しんぞう,construction / building,
新進,しんしん,rising / up-and-coming,
新道,しんどう,new road,
新開,しんかい,opening (of uncultivated land),
新劇,しんげき,shingeki / new drama (movement) / form of Japanese theater developed towards the end of the Meiji period inspired by modern Western theater,
新薬,しんやく,new medicine / new drug,
親心,おやごころ,parental love / parental affection,
親代わり,おやがわり,(one acting as a) foster parent,
親兄弟,おやきょうだい,parents and siblings / one's relatives,
親交,しんこう,intimacy / friendship / friendly relations,
親書,しんしょ,"official letter (from the Emperor, Prime Minister, etc.) / personal message",
親鳥,おやどり,parent bird,
最右翼,さいうよく,dominant person / preeminent person / strongest contender,
最終的,さいしゅうてき,final / eventual / ultimate,
七三,しちさん,7 or 3 ratio / hair parted on one side,
切り下げ,きりさげ,devaluation (e.g. of currency) / markdown / write-down,
切り込み,きりこみ,cut / notch,
切り捨て,きりすて,cutting a person down (without a second thought) / sacrificing / throwing to the wolves,
絶対多数,ぜったいたすう,absolute majority,
絶対的,ぜったいてき,absolute,
絶対温度,ぜったいおんど,absolute temperature / measure of temperature from absolute zero (-273C),
絶対量,ぜったいりょう,absolute amount / absolute quantity,
絶品,ぜっぴん,superb piece of work / masterpiece / exquisite item,
絶筆,ぜっぴつ,one's last (piece of) writing / last work,
絶賛,ぜっさん,high praise / great admiration / acclaim,
節目,ふしめ,turning point / critical juncture,
未発,みはつ,having not yet occurred / having not yet appeared,
物別れ,ものわかれ,failure to reach agreement,
物忘れ,ものわすれ,forgetfulness,
物売り,ものうり,street vendor / peddler,
物見,ものみ,sightseeing,
物性,ぶっせい,physical properties / properties of matter / physicality,
物納,ぶつのう,payment in kind,
物量,ぶつりょう,amount of material resources,
物種,ものだね,origin / fundamental element,
物質的,ぶっしつてき,material / physical,
文人,ぶんじん,person of letters / literary person,
文士,ぶんし,man of letters / literary man,
文化人,ぶんかじん,person of culture / cultured person,
文化庁,ぶんかちょう,Agency for Cultural Affairs,
文化映画,ぶんかえいが,cultural film,
文化勲章,ぶんかくんしょう,Order of Culture (Japan) / Order of Cultural Merit (South Korea),
文字盤,もじばん,"dial (of a meter, watch, etc.) / face (of a clock)",
文学的,ぶんがくてき,literary,
文典,ぶんてん,grammar,
文明開化,ぶんめいかいか,civilization and enlightenment / Japan's Westernization movement during the Meiji era (Westernisation),
文物,ぶんぶつ,(the products of) culture or civilization (civilisation),
文理,ぶんり,humanities and sciences,
文集,ぶんしゅう,anthology,
文様,もんよう,pattern / design,
米食,べいしょく,rice-based or centered diet (centred),
米倉,こめぐら,rice granary,
米産,べいさん,rice production,
微動,びどう,slight movement / slight tremor / quiver,
火口,ひぐち,burner / nozzle / origin of a fire,
火事場,かじば,scene of a fire,
火消し,ひけし,extinguishing a fire,
門下,もんか,one's pupil / one's student / one's follower,
門外,もんがい,outside a gate / beyond one's area of expertise,
門前,もんぜん,before the gate / in front of the gate,
門前払い,もんぜんばらい,turning someone away (at the front door) / refusing a visitor / shutting the door in someone's face,
美声,びせい,beautiful voice,
美食,びしょく,gourmet food / delicious food,
美酒,びしゅ,high-grade sake,
美意識,びいしき,sense of beauty / aesthetic sense,
美談,びだん,moving tale / impressive tale,
美顔,びがん,beautiful face,
晩期,ばんき,the last stage,
資本財,しほんざい,capital goods,
自己批判,じこひはん,self-criticism,
自己顕示,じこけんじ,making oneself conspicuous / pressing one's own cause,
自治領,じちりょう,self-governing dominion,
自重,じじゅう,weight of an (unloaded) vehicle / dead load / tare,
自虐,じぎゃく,self-torture / masochism / inflicting damage to oneself,
自動制御,じどうせいぎょ,automatic control,
自著,じちょ,one's own literary work,
自問自答,じもんじとう,answering one's own question / wondering to oneself / soliloquizing,
自然増収,しぜんぞうしゅう,natural or automatic increase in revenue,
自腹,じばら,paying one's own way,
自慢話,じまんばなし,boastful speech / bragging,
自壊,じかい,disintegration,
自爆,じばく,suicide bombing (e.g. crashing one's plane into a target) / self-destruction / blowing oneself up,
自警,じけい,"policing (an area, etc.) by oneself / protecting by oneself / vigilantism",
賢所,かしこどころ,palace sanctuary,
一二,いちに,the first and second / a few,
一人っ子,ひとりっこ,(an) only child,
一工夫,ひとくふう,a bit of contrivance / some fiddling / a little ingenuity,
一次産品,いちじさんぴん,primary products,
一次産業,いちじさんぎょう,primary industry,
一苦労,ひとくろう,a hard time / pains,
一樹,いちじゅ,one tree / a tree,
筋金,すじがね,a metal reinforcement,
付き人,つきびと,assistant (esp. in show business or sumo) / attendant / chaperon,
府議会,ふぎかい,prefectural assembly (in Kyoto or Osaka),
腐葉土,ふようど,humus / leaf mold / leaf mould,
豊胸,ほうきょう,full breasts / ample breasts,
蜂起,ほうき,uprising / revolt,
縫製,ほうせい,sewing (by machine),
邦字,ほうじ,Japanese characters / kanji and kana,
棒引き,ぼうびき,"drawing a line (esp. through an entry in a ledger, record book, etc.) / striking out / crossing out",
封じ手,ふうじて,"forbidden maneuver (in sumo, martial arts, etc.) / forbidden technique",
認容,にんよう,acknowledgement / acknowledgment,
泥仕合,どろじあい,mudslinging contest / mudslinging match,
二期,にき,two periods / two terms,
日本一,にほんいち,Japan's best / number one in Japan,
日本料理,にほんりょうり,Japanese cooking / Japanese cuisine,
日用,にちよう,daily use,
日の目,ひのめ,sunlight,
日直,にっちょく,day duty / day shift / class duty (students),
日焼け止め,ひやけどめ,sunscreen / sunblock / sun cream,
日録,にちろく,journal / daily record,
日曜版,にちようばん,Sunday edition of a newspaper,
人文字,ひともじ,arranging a group of people so as to form a character or spell out a message,
人間国宝,にんげんこくほう,living national treasure,
人間像,にんげんぞう,image of (an ideal) person,
人権擁護,じんけんようご,protection of human rights,
年余,ねんよ,more than a year,
年率,ねんりつ,annual rate (of interest),
必須条件,ひっすじょうけん,essential condition,
秘策,ひさく,secret plan / secret scheme / secret stratagem,
密生,みっせい,growing thickly / growing densely,
密約,みつやく,secret agreement,
密造,みつぞう,illicit manufacturing / illicit distilling / moonshining,
密葬,みっそう,private funeral,
密漁,みつりょう,poaching (fish or seafood),
密談,みつだん,private talk / confidential talk / secret talk,
密輸入,みつゆにゅう,smuggling in / importing through illegal channels,
密輸出,みつゆしゅつ,smuggling out,
蜜月,みつげつ,honeymoon,
比例配分,ひれいはいぶん,proportional distribution,
庇護,ひご,patronage / protection,
筆舌,ひつぜつ,written and spoken words / description,
筆談,ひつだん,communicating in writing,
閉廷,へいてい,adjourning court,
偏西風,へんせいふう,westerlies / prevailing westerlies,
編著,へんちょ,compilation,
番手,ばんて,(yarn) count,
板門店,ぱんむんじょむ,Panmunjom (Korea) / Panmunjeom / Joint Security Area (Korean Demilitarized Zone),
板張り,いたばり,boarding / wooden floor,
板の間,いたのま,wooden floor / room with a wooden floor,
盤面,ばんめん,"surface of a board (shogi, go, etc.) / (state of) the board / development of a game",
治山,ちさん,forest conservation / afforestation,
治外法権,ちがいほうけん,extraterritoriality,
治療法,ちりょうほう,method of treatment / cure / remedy,
始末書,しまつしょ,written explanation / written apology,
試射,ししゃ,test firing,
試飲,しいん,sampling a drink / tasting,
試験的,しけんてき,experimental / provisional,
飾り物,かざりもの,ornament / decoration,
焦げ付き,こげつき,a bad debt,
秋水,しゅうすい,clear autumn water / clear fall water,
秋雨前線,あきさめぜんせん,autumn rain front / fall rain front,
秋祭り,あきまつり,autumn festival / fall festival / autumn matsuri,
酒乱,しゅらん,drunken frenzy / drunken violence,
酒席,しゅせき,drinking party,
酒量,しゅりょう,amount of drink / one's drinking capacity,
酒蔵,さかぐら,sake brewery,
修正主義,しゅうせいしゅぎ,revisionism,
題字,だいじ,title lettering,
適正価格,てきせいかかく,fair or reasonable price,
適地,てきち,suitable place,
適役,てきやく,suitable post or role,
適性検査,てきせいけんさ,aptitude test,
適温,てきおん,suitable temperature / right temperature / moderate temperature,
適齢,てきれい,suitable age,
敵失,てきしつ,error made by the enemy or opposing team,
敵地,てきち,enemy territory / hostile place,
敵国,てきこく,enemy nation,
敵性,てきせい,hostile nature / inimical character,
敵陣,てきじん,enemy camp / enemy line,
正木,まさき,Japanese spindletree (Euonymus japonicus),
正念場,しょうねんば,critical moment / do-or-die situation / critical juncture,
政庁,せいちょう,government office,
政争,せいそう,political strife,
政治犯,せいじはん,political offense / political offence / political crime,
政治結社,せいじけっしゃ,political organization (organisation),
政党政治,せいとうせいじ,party politics,
政教,せいきょう,religion and politics / church and state,
政商,せいしょう,businessman with political ties,
政務,せいむ,government affairs,
政務次官,せいむじかん,deputy minister / assistant minister,
役名,やくめい,official title,
役回り,やくまわり,role / part / job,
船出,ふなで,setting sail / putting out to sea,
船体,せんたい,hull,
船積み,ふなづみ,lading / shipment,
船頭,せんどう,boatman / ferryman,
船籍,せんせき,ship's nationality / ship's country of registration,
巡航速度,じゅんこうそくど,cruising speed,
順送り,じゅんおくり,passing along (in order) / sending on,
術中,じゅっちゅう,trick / trap / stratagem,
水口,みずぐち,spout,
水木,みずき,dogwood (Cornus controversa),
水加減,みずかげん,amount of water,
水利,すいり,utilization of water / water supply / irrigation,
水系,すいけい,water system / river system / drainage system,
水耕,すいこう,hydroponics,
水球,すいきゅう,water polo,
水産庁,すいさんちょう,(Japanese) Fisheries Agency,
水遊び,みずあそび,"playing in the water (sea, lake, river, etc.) / playing with water",
水郷,すいごう,beautiful riverside location / lakeside district / canal district,
水量,すいりょう,quantity or volume of water,
水飲み,みずのみ,(act of) drinking water,
水鉄砲,みずでっぽう,water pistol / squirt gun / water gun,
水質,すいしつ,water quality,
水難,すいなん,drowning / flood / shipwreck,
追分,おいわけ,forked road,
追手,おいて,pursuer / pursuing party / posse,
追い立て,おいたて,ejection / eviction / dispossession,
追尾,ついび,following / pursuing / tracking,
追肥,ついひ,(adding) extra fertilizer or manure (fertiliser),
論告,ろんこく,prosecutor's closing argument,
論法,ろんぽう,logic / reasoning / argument,
論陣,ろんじん,(construction of an) argument,
論集,ろんしゅう,collection of essays / collection of treatises / collection of theses,
論語,ろんご,the Analects of Confucius (one of the Four Books),
論壇,ろんだん,rostrum / the world of criticism,
類例,るいれい,similar instance / similar case / parallel case,
類書,るいしょ,similar books,
訳文,やくぶん,translated sentence / translated passage / translation,
訳詞,やくし,translation of lyrics,
訳詩,やくし,translated poem,
渡仏,とふつ,going to France,
渡欧,とおう,going to Europe / trip to Europe,
液体酸素,えきたいさんそ,liquid oxygen,
液肥,えきひ,liquid fertilizer / liquid fertiliser,
不確定,ふかくてい,uncertain / indefinite,
北限,ほくげん,northern limit (esp. of the distribution of a plant or animal),
副知事,ふくちじ,vice-governor / deputy governor / lieutenant governor,
財務官,ざいむかん,finance official,
在中,ざいちゅう,being inside / being contained (within) / being enclosed,
在りし日,ありしひ,past days / bygone days / days of yore,
在家,ざいけ,country home / farmhouse / cottage,
在郷軍人,ざいごうぐんじん,reservist,
在勤,ざいきん,"working (in, at, for) / holding a post (at) / serving (as)",
採石,さいせき,quarrying,
採光,さいこう,(natural) lighting (of an interior space),
採鉱,さいこう,mining,
九死,きゅうし,narrowly averting death,
臭覚,しゅうかく,the sense of smell,
宮家,みやけ,house of an imperial prince,
窮余,きゅうよ,extremity / desperation,
照り返し,てりかえし,reflection / reflected light / reflected heat,
超人的,ちょうじんてき,superhuman,
超音波,ちょうおんぱ,ultrasonic waves / ultrasound,
超党派,ちょうとうは,suprapartisan / multiparty / bipartisan,
超伝導,ちょうでんどう,superconductivity / super-conductivity,
焼失,しょうしつ,destruction by fire / losing in a fire / being burnt down,
焼き打ち,やきうち,setting on fire / setting afire,
焼け石,やけいし,hot stone / heated stone,
焼け野原,やけのはら,burnt field / burnt area / land devastated by fire,
哨戒,しょうかい,patrol (with ships or aircraft) / patrolling,
消防庁,しょうぼうちょう,Fire and Disaster Management Agency,
消費財,しょうひざい,consumer goods,
小手,こて,forearm,
小手先,こてさき,tip of the hand / (use of) one's hands,
小出し,こだし,(apportioning) in small amounts,
小曲,しょうきょく,short piece (of music),
小休止,しょうきゅうし,short break / breather,
小回り,こまわり,tight turn,
小宇宙,しょううちゅう,microcosmos / microcosm,
小作,こさく,tenant farming,
小兵,こひょう,small build / small stature,
小児病,しょうにびょう,childhood diseases,
小刻み,こきざみ,mincing / chopping finely,
小為替,こがわせ,(former) postal note (abolished in 1951) / postal order / postal money order,
小差,しょうさ,slight difference / narrow margin,
小唄,こうた,kouta / traditional ballad accompanied by shamisen,
小党,しょうとう,small political party,
小骨,こぼね,small bones,
小袖,こそで,padded silk garment,
小異,しょうい,minor difference,
小粒,こつぶ,"small (of a grain or berry, etc.)",
小槌,こづち,(small) mallet / gavel,
小論,しょうろん,short article / short essay,
笑いもの,わらいもの,laughingstock / butt of ridicule,
答辞,とうじ,address in reply (e.g. at a ceremony) / formal reply,
執行機関,しっこうきかん,executive committee / executive organ,
踏み台,ふみだい,stool (stood on to reach high objects) / small stepladder,
踏み込み,ふみこみ,"dealing fully (with) / going into (issue, etc.) / stepping into",
踏み絵,ふみえ,allegiance test / loyalty test,
友禅染,ゆうぜんぞめ,type of dyeing method or pattern / silk printed by the Yuzen process,
有史,ゆうし,recorded in history / historical,
有事,ゆうじ,emergency,
有りがち,ありがち,common / frequent,
有税,ゆうぜい,taxable,
有機的,ゆうきてき,organic,
右左,みぎひだり,right and left,
国土計画,こくどけいかく,national land planning,
国民的,こくみんてき,"national (e.g. hero, pastime, consensus) / relevant to all citizens / popular on a national level",
国光,こっこう,national glory,
国有化,こくゆうか,nationalization / nationalisation,
国防会議,こくぼうかいぎ,(Japanese) National Defense Council (1956-86) (Defence),
国法,こくほう,national law,
国家主義,こっかしゅぎ,nationalism / statism,
国元,くにもと,one's home / hometown / native place,
国際色,こくさいしょく,international character,
郵便切手,ゆうびんきって,postage stamp,
郵便受け,ゆうびんうけ,mailbox / letter box / letterbox,
